SalesOrderID,OrderDate,ShipDate,CustomerID,ShipToAddressID,BillToAddressID,SubTotal,TaxAmt,Freight,TotalDue
53775,8/3/2013,8/10/2013,22947,17740,17740,75.97,6.0776,1.8993,83.9469
53776,8/3/2013,8/10/2013,26424,21036,21036,79.47,6.3576,1.9868,87.8144
53777,8/3/2013,8/10/2013,24895,22523,22523,4.99,0.3992,0.1248,5.514
53778,8/3/2013,8/10/2013,22917,18093,18093,4.99,0.3992,0.1248,5.514
53779,8/3/2013,8/10/2013,25244,19325,19325,21.93,1.7544,0.5483,24.2327
53780,8/3/2013,8/10/2013,28939,29245,29245,14.98,1.1984,0.3745,16.5529
53781,8/3/2013,8/10/2013,19103,24976,24976,41.93,3.3544,1.0483,46.3327
53782,8/3/2013,8/10/2013,20042,18427,18427,2451.3,196.104,61.2825,2708.6865
53783,8/3/2013,8/10/2013,24534,21070,21070,2533.93,202.7144,63.3483,2799.9927
53784,8/3/2013,8/10/2013,27316,11928,11928,2443.35,195.468,61.0838,2699.9018
53785,8/3/2013,8/10/2013,13795,26049,26049,779.48,62.3584,19.487,861.3254
53786,8/3/2013,8/10/2013,11196,11820,11820,2.29,0.1832,0.0573,2.5305
53787,8/3/2013,8/10/2013,11279,238,12018,2.29,0.1832,0.0573,2.5305
53788,8/3/2013,8/10/2013,16731,20520,20520,84.96,6.7968,2.124,93.8808
53789,8/3/2013,8/10/2013,11262,29638,29638,28.99,2.3192,0.7248,32.034
53790,8/3/2013,8/10/2013,12795,22285,22285,37.27,2.9816,0.9318,41.1834
53791,8/3/2013,8/10/2013,12444,18739,18739,34.98,2.7984,0.8745,38.6529
53792,8/3/2013,8/10/2013,21299,22125,22125,78.48,6.2784,1.962,86.7204
53793,8/3/2013,8/10/2013,19774,20781,20781,148.47,11.8776,3.7118,164.0594
53794,8/3/2013,8/10/2013,20506,16815,16815,68.97,5.5176,1.7243,76.2119
53795,8/3/2013,8/10/2013,20278,21086,21086,69.99,5.5992,1.7498,77.339
53796,8/3/2013,8/10/2013,20071,25280,25280,78.98,6.3184,1.9745,87.2729
53797,8/3/2013,8/10/2013,20115,20739,20739,119.98,9.5984,2.9995,132.5779
53798,8/3/2013,8/10/2013,18534,24818,24818,54.98,4.3984,1.3745,60.7529
53799,8/3/2013,8/10/2013,18123,22071,22071,4.99,0.3992,0.1248,5.514
53800,8/3/2013,8/10/2013,17590,23869,23869,4.99,0.3992,0.1248,5.514
53801,8/3/2013,8/10/2013,17437,19384,19384,58.98,4.7184,1.4745,65.1729
53802,8/3/2013,8/10/2013,16383,23253,23253,58.98,4.7184,1.4745,65.1729
53803,8/3/2013,8/10/2013,16002,16847,16847,61.96,4.9568,1.549,68.4658
53804,8/3/2013,8/10/2013,23783,27641,27641,58.98,4.7184,1.4745,65.1729
53805,8/3/2013,8/10/2013,14579,14463,14463,124.99,9.9992,3.1248,138.114
53806,8/3/2013,8/10/2013,26693,13934,13934,7.28,0.5824,0.182,8.0444
53807,8/3/2013,8/10/2013,14788,20921,20921,4.99,0.3992,0.1248,5.514
53808,8/3/2013,8/10/2013,15069,15164,15164,71.95,5.756,1.7988,79.5048
53809,8/3/2013,8/10/2013,13813,11531,11531,74.98,5.9984,1.8745,82.8529
53810,8/3/2013,8/10/2013,15103,26170,26170,71.58,5.7264,1.7895,79.0959
53811,8/3/2013,8/10/2013,16040,28252,28252,64.97,5.1976,1.6243,71.7919
53812,8/3/2013,8/10/2013,27794,21285,21285,25.48,2.0384,0.637,28.1554
53813,8/3/2013,8/10/2013,12259,16347,16347,27.77,2.2216,0.6943,30.6859
53814,8/3/2013,8/10/2013,27000,27574,27574,30.48,2.4384,0.762,33.6804
53815,8/3/2013,8/10/2013,26898,21661,21661,173.95,13.916,4.3488,192.2148
53816,8/3/2013,8/10/2013,17844,13971,13971,7.28,0.5824,0.182,8.0444
53817,8/3/2013,8/10/2013,17880,19922,19922,7.28,0.5824,0.182,8.0444
53818,8/3/2013,8/10/2013,11673,26843,26843,137.96,11.0368,3.449,152.4458
53819,8/3/2013,8/10/2013,12983,19022,19022,100.46,8.0368,2.5115,111.0083
53820,8/3/2013,8/10/2013,15556,27346,27346,588.96,47.1168,14.724,650.8008
53821,8/3/2013,8/10/2013,13892,22247,22247,839.48,67.1584,20.987,927.6254
53822,8/3/2013,8/10/2013,18694,28186,28186,2457.33,196.5864,61.4333,2715.3497
53823,8/3/2013,8/10/2013,24492,14002,14002,791.32,63.3056,19.783,874.4086
53824,8/3/2013,8/10/2013,11916,20076,20076,2405.47,192.4376,60.1368,2658.0444
53825,8/3/2013,8/10/2013,16225,12840,12840,553.97,44.3176,13.8493,612.1369
53826,8/3/2013,8/10/2013,16226,12256,12256,553.97,44.3176,13.8493,612.1369
53827,8/3/2013,8/10/2013,21769,18092,18092,603.49,48.2792,15.0873,666.8565
53828,8/3/2013,8/10/2013,12296,25786,25786,2433.04,194.6432,60.826,2688.5092
53829,8/3/2013,8/10/2013,28709,16429,16429,2419.06,193.5248,60.4765,2673.0613
53830,8/4/2013,8/11/2013,18488,21668,21668,2478.34,198.2672,61.9585,2738.5657
53831,8/4/2013,8/11/2013,11889,22671,22671,7.95,0.636,0.1988,8.7848
53832,8/4/2013,8/11/2013,26739,29553,29553,61.97,4.9576,1.5493,68.4769
53833,8/4/2013,8/11/2013,15593,26273,26273,88.98,7.1184,2.2245,98.3229
53834,8/4/2013,8/11/2013,11019,14167,14167,53.99,4.3192,1.3498,59.659
53835,8/4/2013,8/11/2013,11300,22168,22168,91.58,7.3264,2.2895,101.1959
53836,8/4/2013,8/11/2013,25181,23398,23398,32.6,2.608,0.815,36.023
53837,8/4/2013,8/11/2013,11651,28774,28774,64.97,5.1976,1.6243,71.7919
53838,8/4/2013,8/11/2013,11215,16480,16480,193.98,15.5184,4.8495,214.3479
53839,8/4/2013,8/11/2013,22742,25402,25402,71.94,5.7552,1.7985,79.4937
53840,8/4/2013,8/11/2013,19026,15512,15512,37.27,2.9816,0.9318,41.1834
53841,8/4/2013,8/11/2013,22333,17454,17454,69.97,5.5976,1.7493,77.3169
53842,8/4/2013,8/11/2013,21158,21900,21900,49.97,3.9976,1.2493,55.2169
53843,8/4/2013,8/11/2013,19879,13781,13781,69.99,5.5992,1.7498,77.339
53844,8/4/2013,8/11/2013,20494,23473,23473,14.98,1.1984,0.3745,16.5529
53845,8/4/2013,8/11/2013,20116,22128,22128,119.98,9.5984,2.9995,132.5779
53846,8/4/2013,8/11/2013,18593,294,19843,69.99,5.5992,1.7498,77.339
53847,8/4/2013,8/11/2013,12753,15455,15455,37.27,2.9816,0.9318,41.1834
53848,8/4/2013,8/11/2013,23442,27323,27323,4.99,0.3992,0.1248,5.514
53849,8/4/2013,8/11/2013,22794,21164,21164,27.28,2.1824,0.682,30.1444
53850,8/4/2013,8/11/2013,21549,16734,16734,98.96,7.9168,2.474,109.3508
53851,8/4/2013,8/11/2013,16208,12285,12285,119.96,9.5968,2.999,132.5558
53852,8/4/2013,8/11/2013,11208,12251,12251,131.94,10.5552,3.2985,145.7937
53853,8/4/2013,8/11/2013,15862,25518,25518,596.96,47.7568,14.924,659.6408
53854,8/4/2013,8/11/2013,20337,13447,13447,2452.34,196.1872,61.3085,2709.8357
53855,8/4/2013,8/11/2013,12190,15656,15656,2312.26,184.9808,57.8065,2555.0473
53856,8/4/2013,8/11/2013,12105,21269,21269,2414.99,193.1992,60.3748,2668.564
53857,8/4/2013,8/11/2013,12153,29672,29672,2359.96,188.7968,58.999,2607.7558
53858,8/4/2013,8/11/2013,12156,12759,12759,2341.97,187.3576,58.5493,2587.8769
53859,8/4/2013,8/11/2013,12163,14553,14553,2366.46,189.3168,59.1615,2614.9383
53860,8/4/2013,8/11/2013,12381,26136,26136,751.34,60.1072,18.7835,830.2307
53861,8/4/2013,8/11/2013,26224,25065,25065,777.34,62.1872,19.4335,858.9607
53862,8/4/2013,8/11/2013,18726,25449,25449,1735.98,138.8784,43.3995,1918.2579
53863,8/4/2013,8/11/2013,20420,12141,12141,553.97,44.3176,13.8493,612.1369
53864,8/4/2013,8/11/2013,20425,23249,23249,539.99,43.1992,13.4998,596.689
53865,8/4/2013,8/11/2013,11768,21729,21729,2319.99,185.5992,57.9998,2563.589
53866,8/4/2013,8/11/2013,11915,28304,28304,2369.96,189.5968,59.249,2618.8058
53867,8/4/2013,8/11/2013,24675,25447,25447,2419.06,193.5248,60.4765,2673.0613
53868,8/4/2013,8/11/2013,22120,29616,29616,2384.07,190.7256,59.6018,2634.3974
53869,8/4/2013,8/11/2013,21942,19141,19141,574.98,45.9984,14.3745,635.3529
53870,8/4/2013,8/11/2013,21748,12803,12803,600.46,48.0368,15.0115,663.5083
53871,8/4/2013,8/11/2013,22477,14854,14854,574.98,45.9984,14.3745,635.3529
53872,8/4/2013,8/11/2013,25741,19430,19430,567.76,45.4208,14.194,627.3748
53873,8/4/2013,8/11/2013,12317,26020,26020,2407.04,192.5632,60.176,2659.7792
53874,8/5/2013,8/12/2013,24901,16030,16030,1174.48,93.9584,29.362,1297.8004
53875,8/5/2013,8/12/2013,23531,21827,21827,1155.72,92.4576,28.893,1277.0706
53876,8/5/2013,8/12/2013,12130,14047,14047,2334.97,186.7976,58.3743,2580.1419
53877,8/5/2013,8/12/2013,12621,12818,12818,2329.98,186.3984,58.2495,2574.6279
53878,8/5/2013,8/12/2013,12299,22679,22679,2356.96,188.5568,58.924,2604.4408
53879,8/5/2013,8/12/2013,20618,19187,19187,21.49,1.7192,0.5373,23.7465
53880,8/5/2013,8/12/2013,22841,28533,28533,35,2.8,0.875,38.675
53881,8/5/2013,8/12/2013,11463,21107,21107,7.95,0.636,0.1988,8.7848
53882,8/5/2013,8/12/2013,19619,24406,24406,88.97,7.1176,2.2243,98.3119
53883,8/5/2013,8/12/2013,19467,23284,23284,2484.94,198.7952,62.1235,2745.8587
53884,8/5/2013,8/12/2013,11521,17244,17244,2.29,0.1832,0.0573,2.5305
53885,8/5/2013,8/12/2013,29224,17895,17895,27.28,2.1824,0.682,30.1444
53886,8/5/2013,8/12/2013,11288,16378,16378,2.29,0.1832,0.0573,2.5305
53887,8/5/2013,8/12/2013,26469,23033,23033,64.97,5.1976,1.6243,71.7919
53888,8/5/2013,8/12/2013,22982,21391,21391,69.97,5.5976,1.7493,77.3169
53889,8/5/2013,8/12/2013,20732,27895,27895,9.99,0.7992,0.2498,11.039
53890,8/5/2013,8/12/2013,21472,23976,23976,49.97,3.9976,1.2493,55.2169
53891,8/5/2013,8/12/2013,18577,16562,16562,69.99,5.5992,1.7498,77.339
53892,8/5/2013,8/12/2013,29005,15344,15344,69.99,5.5992,1.7498,77.339
53893,8/5/2013,8/12/2013,16863,20215,20215,64.47,5.1576,1.6118,71.2394
53894,8/5/2013,8/12/2013,17359,12304,12304,39.98,3.1984,0.9995,44.1779
53895,8/5/2013,8/12/2013,17130,18678,18678,98.96,7.9168,2.474,109.3508
53896,8/5/2013,8/12/2013,15496,21208,21208,39.98,3.1984,0.9995,44.1779
53897,8/5/2013,8/12/2013,15869,19803,19803,13.98,1.1184,0.3495,15.4479
53898,8/5/2013,8/12/2013,14043,18892,18892,56.97,4.5576,1.4243,62.9519
53899,8/5/2013,8/12/2013,26069,12555,12555,51.46,4.1168,1.2865,56.8633
53900,8/5/2013,8/12/2013,13388,20367,20367,106.96,8.5568,2.674,118.1908
53901,8/5/2013,8/12/2013,16413,19437,19437,37.93,3.0344,0.9483,41.9127
53902,8/5/2013,8/12/2013,16574,20102,20102,4.99,0.3992,0.1248,5.514
53903,8/5/2013,8/12/2013,17845,18725,18725,24.99,1.9992,0.6248,27.614
53904,8/5/2013,8/12/2013,11408,19296,19296,34.47,2.7576,0.8618,38.0894
53905,8/5/2013,8/12/2013,25804,28381,28381,4.99,0.3992,0.1248,5.514
53906,8/5/2013,8/12/2013,12429,13441,13441,35,2.8,0.875,38.675
53907,8/5/2013,8/12/2013,12331,16224,16224,49.99,3.9992,1.2498,55.239
53908,8/5/2013,8/12/2013,12173,13562,13562,2350.96,188.0768,58.774,2597.8108
53909,8/5/2013,8/12/2013,12122,29173,29173,2429.97,194.3976,60.7493,2685.1169
53910,8/5/2013,8/12/2013,14128,13747,13747,1764.96,141.1968,44.124,1950.2808
53911,8/5/2013,8/12/2013,28927,17070,17070,2419.06,193.5248,60.4765,2673.0613
53912,8/5/2013,8/12/2013,18724,25342,25342,2478.24,198.2592,61.956,2738.4552
53913,8/5/2013,8/12/2013,15831,21784,21784,597.26,47.7808,14.9315,659.9723
53914,8/5/2013,8/12/2013,24447,24036,24036,751.34,60.1072,18.7835,830.2307
53915,8/5/2013,8/12/2013,11765,24778,24778,2294.99,183.5992,57.3748,2535.964
53916,8/5/2013,8/12/2013,11899,24464,24464,2395.45,191.636,59.8863,2646.9723
53917,8/5/2013,8/12/2013,22671,12825,12825,1155.48,92.4384,28.887,1276.8054
53918,8/5/2013,8/12/2013,25726,18370,18370,663.44,53.0752,16.586,733.1012
53919,8/5/2013,8/12/2013,15101,29486,29486,2419.06,193.5248,60.4765,2673.0613
53920,8/6/2013,8/13/2013,24900,18717,18717,1155.48,92.4384,28.887,1276.8054
53921,8/6/2013,8/13/2013,23529,24212,24212,1174.48,93.9584,29.362,1297.8004
53922,8/6/2013,8/13/2013,11781,23533,23533,59.48,4.7584,1.487,65.7254
53923,8/6/2013,8/13/2013,19106,17104,17104,21.98,1.7584,0.5495,24.2879
53924,8/6/2013,8/13/2013,19952,16129,16129,25.48,2.0384,0.637,28.1554
53925,8/6/2013,8/13/2013,22156,11486,11486,69.99,5.5992,1.7498,77.339
53926,8/6/2013,8/13/2013,27368,27959,27959,132.97,10.6376,3.3243,146.9319
53927,8/6/2013,8/13/2013,11125,26906,26906,39.47,3.1576,0.9868,43.6144
53928,8/6/2013,8/13/2013,14311,28361,28361,74.48,5.9584,1.862,82.3004
53929,8/6/2013,8/13/2013,27482,28107,28107,38.98,3.1184,0.9745,43.0729
53930,8/6/2013,8/13/2013,27207,12569,12569,4.99,0.3992,0.1248,5.514
53931,8/6/2013,8/13/2013,12065,24861,24861,49.99,3.9992,1.2498,55.239
53932,8/6/2013,8/13/2013,27389,22985,22985,28.99,2.3192,0.7248,32.034
53933,8/6/2013,8/13/2013,28241,13920,13920,130.46,10.4368,3.2615,144.1583
53934,8/6/2013,8/13/2013,24452,28232,28232,32.6,2.608,0.815,36.023
53935,8/6/2013,8/13/2013,23360,13648,13648,29.99,2.3992,0.7498,33.139
53936,8/6/2013,8/13/2013,23714,28000,28000,44.54,3.5632,1.1135,49.2167
53937,8/6/2013,8/13/2013,23888,13293,13293,34.98,2.7984,0.8745,38.6529
53938,8/6/2013,8/13/2013,22242,26640,26640,37.27,2.9816,0.9318,41.1834
53939,8/6/2013,8/13/2013,21432,17713,17713,14.98,1.1984,0.3745,16.5529
53940,8/6/2013,8/13/2013,20636,28446,28446,14.98,1.1984,0.3745,16.5529
53941,8/6/2013,8/13/2013,19758,26277,26277,78.98,6.3184,1.9745,87.2729
53942,8/6/2013,8/13/2013,13144,29098,29098,134.98,10.7984,3.3745,149.1529
53943,8/6/2013,8/13/2013,28302,15822,15822,78.98,6.3184,1.9745,87.2729
53944,8/6/2013,8/13/2013,18591,14093,14093,119.98,9.5984,2.9995,132.5779
53945,8/6/2013,8/13/2013,12055,17536,17536,4.99,0.3992,0.1248,5.514
53946,8/6/2013,8/13/2013,20528,25819,25819,64.47,5.1576,1.6118,71.2394
53947,8/6/2013,8/13/2013,14623,15774,15774,64.47,5.1576,1.6118,71.2394
53948,8/6/2013,8/13/2013,13831,15697,15697,35,2.8,0.875,38.675
53949,8/6/2013,8/13/2013,14718,11625,11625,63.97,5.1176,1.5993,70.6869
53950,8/6/2013,8/13/2013,18030,28333,28333,64.97,5.1976,1.6243,71.7919
53951,8/6/2013,8/13/2013,21680,24674,24674,48.97,3.9176,1.2243,54.1119
53952,8/6/2013,8/13/2013,20963,24283,24283,42.93,3.4344,1.0733,47.4377
53953,8/6/2013,8/13/2013,28898,17179,17179,69.46,5.5568,1.7365,76.7533
53954,8/6/2013,8/13/2013,22431,19174,19174,60.47,4.8376,1.5118,66.8194
53955,8/6/2013,8/13/2013,25632,23471,23471,53.98,4.3184,1.3495,59.6479
53956,8/6/2013,8/13/2013,19383,22392,22392,119.96,9.5968,2.999,132.5558
53957,8/6/2013,8/13/2013,22697,11894,11894,83.97,6.7176,2.0993,92.7869
53958,8/6/2013,8/13/2013,11718,21530,21530,37.29,2.9832,0.9323,41.2055
53959,8/6/2013,8/13/2013,12073,26490,26490,74.98,5.9984,1.8745,82.8529
53960,8/6/2013,8/13/2013,12908,27720,27720,85.48,6.8384,2.137,94.4554
53961,8/6/2013,8/13/2013,17482,12634,12634,76.97,6.1576,1.9243,85.0519
53962,8/6/2013,8/13/2013,12977,20546,20546,71.97,5.7576,1.7993,79.5269
53963,8/6/2013,8/13/2013,17026,14206,14206,106.96,8.5568,2.674,118.1908
53964,8/6/2013,8/13/2013,12986,20432,20432,2369.97,189.5976,59.2493,2618.8169
53965,8/6/2013,8/13/2013,12151,23268,23268,2316.97,185.3576,57.9243,2560.2519
53966,8/6/2013,8/13/2013,14259,22278,22278,839.48,67.1584,20.987,927.6254
53967,8/6/2013,8/13/2013,26967,22194,22194,553.97,44.3176,13.8493,612.1369
53968,8/6/2013,8/13/2013,20815,25512,25512,539.99,43.1992,13.4998,596.689
53969,8/6/2013,8/13/2013,18746,16788,16788,2556.82,204.5456,63.9205,2825.2861
53970,8/6/2013,8/13/2013,18696,13607,13607,2571.3,205.704,64.2825,2841.2865
53971,8/6/2013,8/13/2013,11099,14266,14266,2363.96,189.1168,59.099,2612.1758
53972,8/6/2013,8/13/2013,11963,22276,22276,2294.99,183.5992,57.3748,2535.964
53973,8/6/2013,8/13/2013,24681,17876,17876,2453.04,196.2432,61.326,2710.6092
53974,8/6/2013,8/13/2013,14790,26305,26305,2442.54,195.4032,61.0635,2699.0067
53975,8/6/2013,8/13/2013,12634,28187,28187,2419.06,193.5248,60.4765,2673.0613
53976,8/6/2013,8/13/2013,12318,28803,28803,2384.07,190.7256,59.6018,2634.3974
53977,8/7/2013,8/14/2013,24615,29815,29815,1155.48,92.4384,28.887,1276.8054
53978,8/7/2013,8/14/2013,11489,17918,17918,2359.46,188.7568,58.9865,2607.2033
53979,8/7/2013,8/14/2013,11491,25167,25167,2329.98,186.3984,58.2495,2574.6279
53980,8/7/2013,8/14/2013,11938,23057,23057,7.95,0.636,0.1988,8.7848
53981,8/7/2013,8/14/2013,11789,18737,18737,34.99,2.7992,0.8748,38.664
53982,8/7/2013,8/14/2013,16739,28413,28413,31.27,2.5016,0.7818,34.5534
53983,8/7/2013,8/14/2013,19575,12884,12884,23.78,1.9024,0.5945,26.2769
53984,8/7/2013,8/14/2013,28304,21369,21369,91.97,7.3576,2.2993,101.6269
53985,8/7/2013,8/14/2013,17297,13234,13234,37.27,2.9816,0.9318,41.1834
53986,8/7/2013,8/14/2013,26026,16350,16350,4.99,0.3992,0.1248,5.514
53987,8/7/2013,8/14/2013,17237,17609,17609,62.98,5.0384,1.5745,69.5929
53988,8/7/2013,8/14/2013,14221,14728,14728,49.99,3.9992,1.2498,55.239
53989,8/7/2013,8/14/2013,11148,20889,20889,53.99,4.3192,1.3498,59.659
53990,8/7/2013,8/14/2013,16711,27387,27387,62.98,5.0384,1.5745,69.5929
53991,8/7/2013,8/14/2013,11681,21108,21108,62.98,5.0384,1.5745,69.5929
53992,8/7/2013,8/14/2013,28331,21418,21418,53.99,4.3192,1.3498,59.659
53993,8/7/2013,8/14/2013,11078,24109,24109,11.94,0.9552,0.2985,13.1937
53994,8/7/2013,8/14/2013,11530,27981,27981,24.99,1.9992,0.6248,27.614
53995,8/7/2013,8/14/2013,27016,12722,12722,41.93,3.3544,1.0483,46.3327
53996,8/7/2013,8/14/2013,17337,13644,13644,86.95,6.956,2.1738,96.0798
53997,8/7/2013,8/14/2013,11740,19952,19952,197.88,15.8304,4.947,218.6574
53998,8/7/2013,8/14/2013,22060,25725,25725,37.27,2.9816,0.9318,41.1834
53999,8/7/2013,8/14/2013,22894,17352,17352,32.28,2.5824,0.807,35.6694
54000,8/7/2013,8/14/2013,12444,18739,18739,78.98,6.3184,1.9745,87.2729
54001,8/7/2013,8/14/2013,17419,28284,28284,39.98,3.1984,0.9995,44.1779
54002,8/7/2013,8/14/2013,17379,11786,11786,124.99,9.9992,3.1248,138.114
54003,8/7/2013,8/14/2013,15487,23613,23613,89.97,7.1976,2.2493,99.4169
54004,8/7/2013,8/14/2013,14629,13220,13220,4.99,0.3992,0.1248,5.514
54005,8/7/2013,8/14/2013,14694,18846,18846,78.98,6.3184,1.9745,87.2729
54006,8/7/2013,8/14/2013,13942,23035,23035,56.97,4.5576,1.4243,62.9519
54007,8/7/2013,8/14/2013,15356,21294,21294,119.98,9.5984,2.9995,132.5779
54008,8/7/2013,8/14/2013,20929,14699,14699,37.27,2.9816,0.9318,41.1834
54009,8/7/2013,8/14/2013,22494,21508,21508,4.99,0.3992,0.1248,5.514
54010,8/7/2013,8/14/2013,11566,29648,29648,21.49,1.7192,0.5373,23.7465
54011,8/7/2013,8/14/2013,26400,17437,17437,132.98,10.6384,3.3245,146.9429
54012,8/7/2013,8/14/2013,24181,22281,22281,6.28,0.5024,0.157,6.9394
54013,8/7/2013,8/14/2013,16050,16793,16793,39.98,3.1984,0.9995,44.1779
54014,8/7/2013,8/14/2013,12564,19909,19909,36.27,2.9016,0.9068,40.0784
54015,8/7/2013,8/14/2013,27173,14050,14050,60.47,4.8376,1.5118,66.8194
54016,8/7/2013,8/14/2013,27772,17417,17417,123.48,9.8784,3.087,136.4454
54017,8/7/2013,8/14/2013,11651,28774,28774,35,2.8,0.875,38.675
54018,8/7/2013,8/14/2013,14282,20807,20807,74.98,5.9984,1.8745,82.8529
54019,8/7/2013,8/14/2013,11891,11480,11480,74.98,5.9984,1.8745,82.8529
54020,8/7/2013,8/14/2013,13053,27042,27042,76.97,6.1576,1.9243,85.0519
54021,8/7/2013,8/14/2013,16959,22332,22332,85.48,6.8384,2.137,94.4554
54022,8/7/2013,8/14/2013,16894,21143,21143,1763.97,141.1176,44.0993,1949.1869
54023,8/7/2013,8/14/2013,12171,29236,29236,2405.47,192.4376,60.1368,2658.0444
54024,8/7/2013,8/14/2013,12152,23638,23638,2359.46,188.7568,58.9865,2607.2033
54025,8/7/2013,8/14/2013,12177,25240,25240,2404.46,192.3568,60.1115,2656.9283
54026,8/7/2013,8/14/2013,29431,19169,19169,1249.84,99.9872,31.246,1381.0732
54027,8/7/2013,8/14/2013,12287,25135,25135,1282.82,102.6256,32.0705,1417.5161
54028,8/7/2013,8/14/2013,16696,14933,14933,928.49,74.2792,23.2123,1025.9815
54029,8/7/2013,8/14/2013,26330,22926,22926,750.3,60.024,18.7575,829.0815
54030,8/7/2013,8/14/2013,16678,23646,23646,742.35,59.388,18.5588,820.2968
54031,8/7/2013,8/14/2013,11907,21553,21553,2297.28,183.7824,57.432,2538.4944
54032,8/7/2013,8/14/2013,24674,16028,16028,2384.07,190.7256,59.6018,2634.3974
54033,8/7/2013,8/14/2013,24780,19941,19941,2384.07,190.7256,59.6018,2634.3974
54034,8/7/2013,8/14/2013,22372,17175,17175,574.98,45.9984,14.3745,635.3529
54035,8/7/2013,8/14/2013,25732,23072,23072,638.95,51.116,15.9738,706.0398
54036,8/7/2013,8/14/2013,25674,16802,16802,2419.06,193.5248,60.4765,2673.0613
54037,8/7/2013,8/14/2013,15116,17335,17335,2428.05,194.244,60.7013,2682.9953
54038,8/7/2013,8/14/2013,28108,22301,22301,751.34,60.1072,18.7835,830.2307
54039,8/8/2013,8/15/2013,12510,23902,23902,2294.99,183.5992,57.3748,2535.964
54040,8/8/2013,8/15/2013,11572,24814,24814,2378.95,190.316,59.4738,2628.7398
54041,8/8/2013,8/15/2013,15728,29606,29606,28.98,2.3184,0.7245,32.0229
54042,8/8/2013,8/15/2013,13983,24813,24813,145.42,11.6336,3.6355,160.6891
54043,8/8/2013,8/15/2013,21255,13948,13948,32.28,2.5824,0.807,35.6694
54044,8/8/2013,8/15/2013,21993,28179,28179,74.98,5.9984,1.8745,82.8529
54045,8/8/2013,8/15/2013,18898,28632,28632,74.98,5.9984,1.8745,82.8529
54046,8/8/2013,8/15/2013,29333,27149,27149,54.98,4.3984,1.3745,60.7529
54047,8/8/2013,8/15/2013,24276,18925,18925,23.97,1.9176,0.5993,26.4869
54048,8/8/2013,8/15/2013,19502,23367,23367,2564.92,205.1936,64.123,2834.2366
54049,8/8/2013,8/15/2013,12318,28803,28803,2374.98,189.9984,59.3745,2624.3529
54050,8/8/2013,8/15/2013,11686,24774,24774,53.99,4.3192,1.3498,59.659
54051,8/8/2013,8/15/2013,11331,21596,21596,78.48,6.2784,1.962,86.7204
54052,8/8/2013,8/15/2013,27525,17095,17095,182.78,14.6224,4.5695,201.9719
54053,8/8/2013,8/15/2013,16958,20778,20778,71.58,5.7264,1.7895,79.0959
54054,8/8/2013,8/15/2013,23472,20624,20624,32.28,2.5824,0.807,35.6694
54055,8/8/2013,8/15/2013,11506,28075,28075,121.93,9.7544,3.0483,134.7327
54056,8/8/2013,8/15/2013,18966,13549,13549,78.98,6.3184,1.9745,87.2729
54057,8/8/2013,8/15/2013,20344,16834,16834,119.98,9.5984,2.9995,132.5779
54058,8/8/2013,8/15/2013,18424,26837,26837,4.99,0.3992,0.1248,5.514
54059,8/8/2013,8/15/2013,19214,15858,15858,4.99,0.3992,0.1248,5.514
54060,8/8/2013,8/15/2013,18671,17048,17048,69.99,5.5992,1.7498,77.339
54061,8/8/2013,8/15/2013,18584,18339,18339,123.98,9.9184,3.0995,136.9979
54062,8/8/2013,8/15/2013,18640,23668,23668,39.98,3.1984,0.9995,44.1779
54063,8/8/2013,8/15/2013,17683,18350,18350,4.99,0.3992,0.1248,5.514
54064,8/8/2013,8/15/2013,16001,26096,26096,7.28,0.5824,0.182,8.0444
54065,8/8/2013,8/15/2013,14463,29513,29513,67.93,5.4344,1.6983,75.0627
54066,8/8/2013,8/15/2013,18170,24980,24980,39.98,3.1984,0.9995,44.1779
54067,8/8/2013,8/15/2013,14842,16223,16223,99.94,7.9952,2.4985,110.4337
54068,8/8/2013,8/15/2013,21453,18148,18148,36.96,2.9568,0.924,40.8408
54069,8/8/2013,8/15/2013,14535,11596,11596,94.48,7.5584,2.362,104.4004
54070,8/8/2013,8/15/2013,14814,28979,28979,94.48,7.5584,2.362,104.4004
54071,8/8/2013,8/15/2013,14938,15019,15019,78.98,6.3184,1.9745,87.2729
54072,8/8/2013,8/15/2013,12798,11762,11762,14.98,1.1984,0.3745,16.5529
54073,8/8/2013,8/15/2013,19460,20009,20009,29.48,2.3584,0.737,32.5754
